,uic_code,code_gare,rg_libelle,alias_libelle_noncontraint,commune_libellemin,latitude_entreeprincipale_wgs84,longitude_entreeprincipale_wgs84
277,0087295808,02351,GARES C NORD PAS DE CALAIS,Berlaimont,Berlaimont,50.1980095,3.8105316
278,0087444299,01809,GARES B HAUTE NORMANDIE,Bernay,Bernay,49.087102,0.595634
279,0087753228,00272,GARES C PROV ALPES,Berre,Berre-l'Étang,43.5008861,5.1789508
280,0087592352,01183,GARES C LIMOUSIN,Bersac-sur-Rivalier,Bersac-sur-Rivalier,46.0837459,1.4321682
281,0087215335,02571,GARES C LORRAINE,Berthelming,Berthelming,48.8096475,7.0087859
282,0087141424,02979,GARES C LORRAINE,Bertrichamps,Bertrichamps,48.4283359,6.7912343
283,0087345553,02111,GARES C NORD PAS DE CALAIS,Bertry,Bertry,50.0911265,3.4489955
284,0087300863,02318,GARE BESANCON TGV,Besançon Franche-Comté TGV,Auxons,47.307361058531725,5.953195095062256
285,0087718015,00629,GARES C FRANCHE COMTE,Besançon Mouillère,Besançon,47.240372,6.033910
286,0087718007,00630,GARE BESANCON VIOTTE,Besançon Viotte,Besançon,47.247019,6.022003
287,0087471219,01756,GARES C PAYS DE LA LOIRE,Beslé,Guémené-Penfao,47.6988788,-1.8706374
288,0087276642,02459,GARES B IDF LIGNE H,Bessancourt,Bessancourt,49.03576,2.21004
289,0087696336,00703,GARES C AUVERGNE,Bessay-sur-Allier,Bessay-sur-Allier,46.4435849,3.3606477
290,0087775494,00095,GARES C LANGUEDOC ROUSSILLON,Bessèges,Bessèges,44.2884691,4.1005901
291,0087594747,01126,GARES C MIDI PYRENEES,Bétaille,Bétaille,44.9424281,1.7344108
292,0087342006,02190,GARES B NORD PAS DE CALAIS,Béthune,Béthune,50.52144,2.64055
293,0087471045,01769,GARES C BRETAGNE,Betton,Betton,48.1814803,-1.6344745
294,0087343160,02151,GARES C NORD PAS DE CALAIS,Beuvrages,Beuvrages,50.3894892,3.5061396
295,0087342402,02165,GARES C NORD PAS DE CALAIS,Beuvry lès Béthune,Beuvry,50.5356021,2.6924093
296,0087393363,01971,GARES B IDF LIGNE N,Beynes,Beynes,48.8593599,1.8755696
297,0087723544,00521,GARES B RHONE ALPES,Beynost,Beynost,45.833915,5.006969
298,0087781005,00080,GARE BEZIERS,Béziers,Béziers,43.336330,3.218873
299,0087342097,02183,GARES C NORD PAS DE CALAIS,Biache-Saint-Vaast,Biache-Saint-Vaast,50.3162525,2.9414975
300,0087673400,00860,GARE BIARRITZ,Biarritz,Biarritz,43.459397,-1.545915
301,0087328328,02199,GARES B IDF LIGNE C,Bibliothèque François Mitterrand,Paris,48.82984,2.37684
302,0087673699,00851,GARES C AQUITAINE,Bidarray Pont Noblia,Bidarray,43.2682991,-1.3453233
303,0087691949,03088,GARES C AQUITAINE,Bidos,Bidos,43.17892,-0.60690
304,0087393546,01957,GARES B IDF LIGNE C,Bièvres,Bièvres,48.7513289,2.2157279
305,0087144188,02931,GARES C LORRAINE,Biffontaine,Biffontaine,48.2059398,6.8071811
306,0087582478,01280,GARES B AQUITAINE,Biganos Facture,Biganos,44.637384,-0.96621
307,0087576306,01320,GARES C CENTRE,Bigny,Vallenay,46.8015763,2.368638
308,0087345140,02135,GARES B NORD PAS DE CALAIS,Billy-Montigny,Billy-Montigny,50.41556,2.91206
309,0087757690,00188,GARES B COTE AZUR,Biot,Biot,43.610951,7.126090
310,0087212308,02651,GARES C ALSACE,Bischheim,Bischheim,48.6118352,7.7422165
311,0087214296,02600,GARES B ALSACE,Bischoffsheim,Bischoffsheim,48.48701,7.49772
312,0087213611,02620,GARES B ALSACE,Bischwiller,Bischwiller,48.765753,7.8516536
313,0087193821,02675,GARES C LORRAINE,Bitche,Bitche,49.04838,7.4321
314,0087182576,02784,GARES C ALSACE,Bitschwiller-lès-Thann,Bitschwiller-lès-Thann,47.8273719,7.078514
315,0087141135,02990,GARES B LORRAINE,Blainville - Damelevières,Damelevières,48.564971,6.386953
316,0087713073,00674,GARES C BOURGOGNE,Blaisy-Bas,Blaisy-Bas,47.3734427,4.7410755
317,0087316034,03106,GARES C PICARDIE,Blangy-Glisy,,,
318,0087313809,02264,GARES C HAUTE NORMANDIE,Blangy-sur-Bresle,Blangy-sur-Bresle,49.9326071,1.6259074
319,0087317248,02225,GARES C NORD PAS DE CALAIS,Blangy-sur-Ternoise,Blangy-sur-Ternoise,50.424669,2.1721585
320,0087581728,01290,GARES B AQUITAINE,Blanquefort,Blanquefort,44.917556,-0.62392
321,0087694612,00729,GARES C BOURGOGNE,Blanzy,Blanzy,46.694064,4.3913585
322,0087491589,03107,,Blaye,,,
323,0087574475,01380,GARES B CENTRE,Bléré - La Croix,Croix-en-Touraine,47.3377228,0.9877583
324,0087174326,02846,GARES C CHAMPAGNE ARDENNE,Blesme - Haussignémont,,,
325,0087574004,01399,GARE BLOIS,Blois - Chambord,Blois,47.585445,1.323823
326,0087444380,01804,GARES C BASSE NORMANDIE,Blonville-sur-Mer - Benerville,Blonville-sur-Mer,49.3313919,0.0356856
327,0087726471,00477,GARES C RHONE,Boën-sur-Lignon,Boën-sur-Lignon,45.7413612,4.0051544
328,0087172049,02872,GARES C CHAMPAGNE ARDENNE,Bogny-sur-Meuse,Bogny-sur-Meuse,49.8583117,4.7632317
329,0087296269,02341,GARES B PICARDIE,Bohain-en-Vermandois,Bohain-en-Vermandois,49.9884143,3.4431289
330,0087684407,00755,Gares C Ile-de-France,Boigneville,Boigneville,48.342078,2.3789793
331,0087381079,02096,GARES B IDF LIGNE J,Bois-Colombes,Bois-Colombes,48.91348,2.27256
332,0087721787,00558,GARES C RHONE,Bois-d'Oingt - Légny,Légny,45.9065839,4.575043
333,0087682203,00809,GARES B IDF LIGNE R,Bois-le-Roi,Bois-le-Roi,48.475567,2.691606
334,0087342071,02185,GARES C NORD PAS DE CALAIS,Boisleux-au-Mont,Boisleux-au-Mont,50.2104665,2.771855
335,0087543082,01486,GARES C CENTRE,Boisseaux,Boisseaux,48.2566238,1.9727681
336,0087645184,00901,GARES C AUVERGNE,Boisset,Boisset,44.786038,2.2497669
337,0087682518,00794,GARES B IDF LIGNE R,Boissise-le-Roi,Boissise-le-Roi,48.529319,2.572953
338,0087381152,02089,GARES B IDF LIGNE J,Boissy-l'Aillerie,Boissy-l'Aillerie,49.07598,2.02513
339,0087413351,01855,GARES C HAUTE NORMANDIE,Bolbec - Nointot,Bolbec,49.5914657,0.48482
340,0087764357,00149,GARES B PROV ALPES,Bollène La Croisière,Bollène,44.271525,4.707908
341,0087182709,02771,GARES B ALSACE,Bollwiller,Bollwiller,47.8569694,7.2672555
342,0087142224,02954,GARES C CHAMPAGNE ARDENNE,Bologne,Bologne,48.1986877,5.1342228
343,0087784801,00014,GARES C LANGUEDOC ROUSSILLON,Bolquère - Eyne,Cabanasse,42.4978734,2.0875591
344,0087113407,03067,GARES B IDF LIGNE E,Bondy,Bondy,48.894208,2.478600
345,0087683516,03108,GARES C BOURGOGNE,Bonnard-Bassou,,,
346,0087478065,01655,GARES C BRETAGNE,Bonnemain,Bonnemain,48.4764049,-1.7654125
347,0087545731,01443,GARES C CENTRE,Bonneval,Bonneval,48.1862958,1.3861845
348,0087746339,00348,GARES B ALPES,Bonneville,Bonneville,46.077772,6.416524
349,0087415893,01831,GARES B IDF LIGNE J,Bonnières-sur-Seine,Bonnières-sur-Seine,49.038788,1.582205
350,0087745596,00362,GARES B ALPES,Bons-en-Chablais,Bons-en-Chablais,46.270046,6.366246
351,0087726414,00481,GARES C RHONE,Bonson,Bonson,45.5221941,4.2163084
352,0087276444,02478,GARES C PICARDIE,Boran-sur-Oise,Boran-sur-Oise,49.1671348,2.362537
353,0087581009,01303,GARE BORDEAUX ST JEAN,Bordeaux Saint-Jean,Bordeaux,44.825873,-0.556697
354,0087491019,01524,GARES C POITOU CHARENTES,Bords,Bords,45.8944625,-0.7985436
355,0087276717,02454,GARES B PICARDIE,Bornel - Belle-Église,Bornel,49.19471,2.20717
356,0087481200,01624,GARES C PAYS DE LA LOIRE,Bouaye,Bouaye,47.1380806,-1.6810992
357,0087673095,00869,GARES C AQUITAINE,Boucau,Boucau,43.5234217,-1.4905872
358,0087345389,02121,GARES C NORD PAS DE CALAIS,Bouchain,Bouchain,50.2780892,3.3319096
359,0087775346,00099,GARES C LANGUEDOC ROUSSILLON,Boucoiran-et-Nozières,Boucoiran-et-Nozières,43.9926943,4.187634
360,0087276485,02475,GARES B IDF LIGNE H,Bouffémont - Moisselles,Bouffémont,49.04514,2.32272
361,0087382440,02035,GARES B IDF LIGNE L,Bougival,Celle-Saint-Cloud,48.8542135,2.1323749
362,0087543181,01479,GARES B IDF LIGNE C,Boulainvilliers,Paris,48.856450,2.275149
363,0087725473,03290,,Boulazac,,,
364,0087317016,02239,GARES B NORD PAS DE CALAIS,Boulogne Tintelleries,Boulogne-sur-Mer,50.72729,1.60904
365,0087317586,02210,GARES B NORD PAS DE CALAIS,Boulogne-sur-Mer,Boulogne-sur-Mer,50.71570,1.60964
366,0087757534,00200,GARES C COTE AZUR,Boulouris sur Mer,Saint-Raphaël,43.4163471,6.8082519
367,0087545178,01469,GARES B IDF LIGNE C,Bouray,Lardy,48.533149,2.290596
368,0087281279,02437,GARES C NORD PAS DE CALAIS,Bourbourg,Bourbourg,50.952267,2.1942305
369,0087214775,02577,GARES C ALSACE,Bourg-Bruche,Bourg-Bruche,48.3598566,7.1371919
370,0087743005,00384,GARE BOURG EN BRESSE,Bourg-en-Bresse,Bourg-en-Bresse,46.200351,5.215063
371,0087641266,00924,GARES C AUVERGNE,Bourg-Lastic - Messeix,Messeix,45.62749,2.56043
372,0087784876,00007,GARES C LANGUEDOC ROUSSILLON,Bourg-Madame,Bourg-Madame,42.4324069,1.9486704
373,0087741793,00389,GARES B ALPES,Bourg-Saint-Maurice,Bourg-Saint-Maurice,45.619036,6.771273
374,0087576207,01327,GARE BOURGES,Bourges,Bourges,47.094145,2.394255
375,0087481242,01620,GARES C PAYS DE LA LOIRE,Bourgneuf-en-Retz,Villeneuve-en-Retz,47.0469634,-1.9551942
376,0087723429,00528,GARES B RHONE ALPES,Bourgoin-Jallieu,Bourgoin-Jallieu,45.583954,5.273401
377,0087415323,01841,GARES C HAUTE NORMANDIE,Bourgtheroulde - Thuit-Hébert,Grand Bourgtheroulde,49.3174381,0.8383198
378,0087486324,01544,GARES C PAYS DE LA LOIRE,Bournezeau,Bournezeau,46.6518258,-1.1806169
379,0087684118,00763,Gares C Ile-de-France,Bourron-Marlotte - Grez,Bourron-Marlotte,48.3326884,2.6924552
380,0087393603,01951,GARES C HAUTE NORMANDIE,Bourth,Bourth,48.7658425,0.804747
381,0087481176,01627,GARES C PAYS DE LA LOIRE,Boussay - La Bruffière,Boussay,47.0505741,-1.1828046
382,0087611095,01061,GARES B MIDI PYRENEES,Boussens,Boussens,43.179617,0.972543
383,0087682138,00815,GARES B IDF LIGNE D,Boussy-Saint-Antoine,Boussy-Saint-Antoine,48.680893,2.532726
384,0087726216,00486,GARES C RHONE,Bouthéon,Andrézieux-Bouthéon,45.5246289,4.2777187
385,0087681478,00829,GARES B IDF LIGNE D,Boutigny-sur-Essonne,Boutigny-sur-Essonne,48.434950,2.376360
386,0087287235,02375,GARES C NORD PAS DE CALAIS,Bouvines,Bouvines,50.5737864,3.2021971
387,0087174433,02844,GARES C CHAMPAGNE ARDENNE,Bouy,Bouy,49.09131,4.35292
388,0087193177,02698,GARES C LORRAINE,Bouzonville,Bouzonville,49.2899739,6.5293736
389,0087313213,02306,GARES C PICARDIE,Boves,Boves,49.8462355,2.3981165
390,0087615054,00974,GARES C LANGUEDOC ROUSSILLON,Bram,Bram,43.2441014,2.1191467
391,0087476242,01679,GARES C BRETAGNE,Brandérion,Brandérion,47.7823179,-3.1940402
392,0087734244,00440,GARES B AUVERGNE,Brassac-les-Mines - Sainte-Florine,Brassac-les-Mines,45.414246,3.330167
393,0087611822,01016,GARES B MIDI PYRENEES,Brax - Léguevin,Brax,43.614887,1.236922
394,0087713644,00651,GARES C BOURGOGNE,Brazey-en-Plaine,Brazey-en-Plaine,47.1314549,5.2121276
395,0087413344,01856,GARES B HAUTE NORMANDIE,Bréauté - Beuzeville,Goderville,49.603396,0.417489
396,0087345108,02139,GARES C NORD PAS DE CALAIS,Brebières,Brebières,50.33624,3.0142
397,0087756833,00209,GARES C COTE AZUR,Breil-sur-Roya,Breil-sur-Roya,43.944039,7.5163276
398,0087182659,02776,GARES C ALSACE,Breitenbach-Haut-Rhin,Breitenbach-Haut-Rhin,48.0285326,7.1040522
399,0087473827,01708,GARES C BRETAGNE,Brélidy - Plouëc,Plouëc-du-Trieux,48.669204,-3.196269
400,0087487249,01534,GARES C POITOU CHARENTES,Bressuire,Bressuire,46.8384462,-0.4963269
401,0087474007,01702,GARE BREST,Brest,Brest,48.388110,-4.478903
402,0087471102,01763,GARES C BRETAGNE,Breteil,Breteil,48.1405713,-1.8972095
403,0087594762,01124,GARES C MIDI PYRENEES,Bretenoux - Biars,Biars-sur-Cère,44.9273692,1.8436871
404,0087313247,02303,GARES C PICARDIE,Breteuil,Breteuil,49.626389,2.3845164
405,0087712265,00684,GARES C BOURGOGNE,Bretigny - Norges,Bretigny,47.390044,5.1105838
406,0087545194,01467,GARES B IDF LIGNE C,Brétigny-sur-Orge,Brétigny-sur-Orge,48.606683,2.302378
407,0087394270,01927,GARES C BASSE NORMANDIE,Bretoncelles,Bretoncelles,48.4326737,0.8923825
408,0087444042,01819,GARES C BASSE NORMANDIE,Bretteville - Norrey,Saint-Manvieu-Norrey,49.2034112,-0.5127396
409,0087171322,02899,GARES C CHAMPAGNE ARDENNE,Breuil - Romain,Breuil-sur-Vesle,49.3084141,3.7665322
410,0087545483,01451,GARES B IDF LIGNE C,Breuillet - Bruyères-le-Châtel,Breuillet,48.577228,2.191721
411,0087545491,01450,GARES B IDF LIGNE C,Breuillet Village,Breuillet,48.564776,2.171207
412,0087381624,02064,GARES B IDF LIGNE J,Bréval,Bréval,48.94336,1.54191
413,0087763607,00155,GARES B PROV ALPES,Briançon,Briançon,44.889853,6.633007
414,0087696088,00717,GARES C CENTRE,Briare,Briare,47.6464312,2.7337154
415,0087592063,01200,GARES C LIMOUSIN,Brignac,Royères,45.8635812,1.4406315
416,0087722728,00536,GARES B RHONE ALPES,Brignais,Brignais,45.6737721,4.7636596
417,0087747451,00311,GARES B ALPES,Brignoud,Villard-Bonnot,45.262450,5.901472
418,0087317180,02230,GARES C NORD PAS DE CALAIS,Brimeux,Brimeux,50.4470409,1.8313826
419,0087694596,00730,GARES C BOURGOGNE,Brion - Laizy,Laizy,46.9085776,4.2069898
420,0087131961,03003,GARES C ALPES,Brion - Montréal-la-Cluse,Brion,46.1757013,5.5585203
421,0087487611,03109,,Brion-près-Thouet,,,
422,0087415364,01839,GARES C HAUTE NORMANDIE,Brionne,Brionne,49.1964187,0.7115304
423,0087734269,00438,GARES C AUVERGNE,Brioude,Brioude,45.3006493,3.3786344
424,0087448084,01776,GARES C BASSE NORMANDIE,Briouze,Briouze,48.7018622,-0.3682036
425,0087594002,01157,GARE BRIVE LA GAILLARDE,Brive-la-Gaillarde,Brive-la-Gaillarde,45.152618,1.528655
426,0087473074,01734,GARES C BRETAGNE,Broons,Broons,48.3332957,-2.2356578
427,0087394452,01920,GARES C CENTRE,Brou,Brou,48.2157588,1.1606705
428,0087694166,00743,GARES C BOURGOGNE,Broye,Broye,46.8619444,4.2960996
429,0087581736,01289,GARES C BORDEAUX METRO,Bruges,Bruges,44.8870124,-0.609445
430,0087212134,02665,GARES B ALSACE,Brumath,Brumath,48.7331082,7.7004016
431,0087345439,02116,GARES C NORD PAS DE CALAIS,Brunémont,Brunémont,50.2783197,3.1453509
432,0087682120,00816,GARES B IDF LIGNE D,Brunoy,Brunoy,48.699112,2.506422
433,0087181032,02820,GARES C ALSACE,Brunstatt,,,
434,0087144154,02933,,Bruyères,Bruyères,48.204895,6.7187638
435,0087276451,02477,Gares C Ile-de-France,Bruyères-sur-Oise,Bruyères-sur-Oise,49.1552098,2.3259636
436,0087471037,01770,GARES B BRETAGNE,Bruz,Bruz,48.0286,-1.7518088
437,0087641811,03110,GARES C LIMOUSIN,Budelière-Chambon,,,
438,0087387092,02005,GARES B HAUTE NORMANDIE,Bueil,Bueil,48.9253816,1.4435896
439,0087592162,01194,GARES C LIMOUSIN,Bugeat,Bugeat,45.6005968,1.9248147
440,0087316067,02255,GARES C PICARDIE,Buire-sur-l'Ancre,Buire-sur-l'Ancre,49.9647735,2.5981885
441,0087342105,02182,GARES B NORD PAS DE CALAIS,Bully - Grenay,Bully-les-Mines,50.44843,2.73317
442,0087681510,00827,Gares C Ile-de-France,Buno - Gironville,Buno-Bonnevaux,48.370847,2.3871153
443,0087296244,02342,GARES C NORD PAS DE CALAIS,Busigny,Busigny,50.0397236,3.4461174
444,0087491191,01515,GARES C POITOU CHARENTES,Bussac-Forêt,Bussac-Forêt,45.211928,-0.3682457
445,0087597708,01076,GARES C LIMOUSIN,Busseau sur Creuse,Ahun,46.1230257,2.0229244
446,0087592741,01163,GARES C LIMOUSIN,Bussière-Galant,Bussière-Galant,45.6076224,1.0261372
447,0087672634,00873,GARES C AQUITAINE,Buzy en Béarn,Buzy,43.1482723,-0.4558864
448,0087718122,00625,GARES C FRANCHE COMTE,Byans-sur-Doubs,Byans-sur-Doubs,47.1185334,5.8520589
449,0087582684,01272,GARES C AQUITAINE,Cadaujac,Cadaujac,44.7520628,-0.5376186
450,0087444000,01820,GARE CAEN,Caen,Caen,49.176354,-0.347613
451,0087317321,02221,GARES C NORD PAS DE CALAIS,Caffiers,Caffiers,50.8500679,1.8120345
452,0087756320,00228,GARES B COTE AZUR,Cagnes-sur-Mer,Cagnes-sur-Mer,43.65813,7.14864
453,0087613000,01000,GARES B MIDI PYRENEES,Cahors,Cahors,44.449275,1.433325
454,0087317263,02223,GARES B NORD PAS DE CALAIS,Calais,Calais,50.953481,1.850819
455,0087281071,02443,GARE CALAIS FRETHUN,Calais - Fréthun,Fréthun,50.901221,1.810891
456,0087473546,01715,GARES C BRETAGNE,Callac,Callac,48.4062201,-3.419782
457,0087342543,02158,GARES C NORD PAS DE CALAIS,Calonne-Ricouart,Calonne-Ricouart,50.4827036,2.4812098
458,0087673657,00854,GARES C AQUITAINE,Cambo-les-Bains,Cambo-les-Bains,43.3656242,-1.3966849
459,0087345520,02113,GARES B NORD PAS DE CALAIS,Cambrai,Cambrai,50.17662,3.24118
460,0087783340,00055,GARES C MIDI PYRENEES,Campagnac - Saint-Geniez,Campagnac,44.4219559,3.0664008
461,0087615229,00964,GARES C LANGUEDOC ROUSSILLON,Campagne-sur-Aude,Campagne-sur-Aude,42.9169668,2.2056265
462,0087757625,00192,GARE CANNES,Cannes,Cannes,43.553839,7.019682
463,0087757617,00193,GARES B COTE AZUR,Cannes La Bocca,Cannes,43.548787,6.986601
464,0087345413,02118,GARES C NORD PAS DE CALAIS,Cantin,Cantin,50.3124545,3.121943
465,0087756395,00221,GARES C COTE AZUR,Cap-d'Ail,Cap-d'Ail,43.7205382,7.3943362
466,0087613109,00995,GARES C MIDI PYRENEES,Capdenac,Capdenac-Gare,44.5782458,2.0779632
467,0087671156,00892,GARES C MIDI PYRENEES,Capvern,Capvern,43.1033454,0.3296393
468,0087447144,01786,GARES C BASSE NORMANDIE,Carantilly - Marigny,Carantilly,49.06786,-1.2445285
469,0087611061,01064,GARES B MIDI PYRENEES,Carbonne,Carbonne,43.298206,1.212531
470,0087615286,00960,GARE CARCASSONNE,Carcassonne,Carcassonne,43.218029,2.351824
471,0087447243,01783,GARES B BASSE NORMANDIE,Carentan,Carentan-les-Marais,49.302482,-1.244938
472,0087473504,01719,GARES C BRETAGNE,Carhaix-Plouguer,Carhaix-Plouguer,48.2780022,-3.5622173
473,0087172353,02852,GARES C CHAMPAGNE ARDENNE,Carignan,Carignan,49.6285736,5.1684754
474,0087615625,00946,GARES C MIDI PYRENEES,Carmaux,Carmaux,44.048782,2.152401
475,0087473561,01713,GARES C BRETAGNE,Carnoët - Locarn,Locarn,48.3405242,-3.4908822
476,0087756478,00219,GARES B COTE AZUR,Carnoles,Roquebrune-Cap-Martin,43.76203,7.48139
477,0087755371,00241,GARES C PROV ALPES,Carnoules,Carnoules,43.2974104,6.1862531
478,0087765735,00133,GARES B PROV ALPES,Carpentras,Carpentras,44.0499488,5.044141
479,0087753566,00260,GARES C PROV ALPES,Carry-le-Rouet,Carry-le-Rouet,43.336592,5.153594
480,0087208553,02670,GARES C RHONE,Casino Lacroix Laval,Tour-de-Salvagny,45.7878115,4.7309383
481,0087281139,02439,GARES B NORD PAS DE CALAIS,Cassel,Cassel,50.7875916,2.4599722
482,0087751776,00280,GARES B PROV ALPES,Cassis,Cassis,43.234060,5.553055
483,0087611665,01027,GARES B MIDI PYRENEES,Castelnau-d'Estrétefonds,Castelnau-d'Estrétefonds,43.786196,1.341761
484,0087615039,00975,GARES B MIDI PYRENEES,Castelnaudary,Castelnaudary,43.312292,1.950390
485,0087611897,01009,GARES C MIDI PYRENEES,Castelsarrasin,Castelsarrasin,44.0403503,1.1143954
486,0087584136,01245,GARES B AQUITAINE,Castillon-la-Bataille,Castillon-la-Bataille,44.856999,-0.04066
487,0087615468,00952,GARES B MIDI PYRENEES,Castres,Castres,43.599131,2.231223
488,0087345587,02109,GARES C NORD PAS DE CALAIS,Cattenières,Cattenières,50.1280738,3.3337877
489,0087581538,01293,GARES C BORDEAUX METRO,Caudéran Mérignac,Bordeaux,44.84288,-0.6274337
490,0087582841,01260,GARES C AQUITAINE,Caudrot,Caudrot,44.5801152,-0.1452784
491,0087345561,02110,GARES B NORD PAS DE CALAIS,Caudry,Caudry,50.11146,3.40983
492,0087473066,01735,GARES C BRETAGNE,Caulnes,Caulnes,48.2844264,-2.155593
493,0087613356,00988,GARES B MIDI PYRENEES,Caussade,Caussade,44.1622668,1.5336541
494,0087765503,00134,GARES B PROV ALPES,Cavaillon,Cavaillon,43.834554,5.043613
495,0087491217,01513,GARES C AQUITAINE,Cavignac,Cavignac,45.105163,-0.382243
496,0087611079,01063,GARES B MIDI PYRENEES,Cazères,Cazères,43.212834,1.083106
497,0087781542,00070,GARES C LANGUEDOC ROUSSILLON,Ceilhes - Roqueredonde,Roqueredonde,43.8122656,3.1551583
498,0087141572,02968,GARES C LORRAINE,Ceintrey,Ceintrey,48.523865,6.1572868
499,0087581595,01292,GARES B BORDEAUX METRO,Cenon,Cenon,44.8563465,-0.5336487
500,0087785006,00004,GARES C LANGUEDOC ROUSSILLON,Cerbère,Cerbère,42.4417732,3.1634033
501,0087543033,01491,GARES C CENTRE,Cercottes,Cercottes,47.9861553,1.8849813
502,0087696492,00694,GARES C BOURGOGNE,Cercy-la-Tour,Cercy-la-Tour,46.8578816,3.6452029
503,0087447623,03111,,Cérences,,,
504,0087382655,02029,GARES B IDF LIGNE A,Cergy le Haut,Cergy,49.0484932,2.0118725
505,0087381905,02048,GARES B IDF LIGNE A,Cergy Préfecture,Cergy,49.03639,2.07982
506,0087382499,02030,GARES B IDF LIGNE A,Cergy Saint-Christophe,Cergy,49.0496151,2.0343975
507,0087487280,01533,GARES C POITOU CHARENTES,Cerizay,Cerizay,46.8176878,-0.6689931
508,0087182410,02788,GARES B ALSACE,Cernay (Haut-Rhin),Cernay,47.80200,7.17370
509,0087276063,02512,GARES B IDF LIGNE H,Cernay (Val-d'Oise),Ermont,48.98539,2.25680
510,0087582742,01266,GARES B AQUITAINE,Cérons,Cérons,44.632346,-0.340526
511,0087723452,00527,GARES C RHONE,Cessieu,Cessieu,45.5611596,5.3761179
512,0087682161,00812,GARES B IDF LIGNE D,Cesson,Cesson,48.56563,2.59380
513,0087334490,02197,GARES B BRETAGNE,Cesson-Sévigné,Cesson-Sévigné,48.11281,-1.60211
514,0087743302,00380,GARES C ALPES,Ceyzériat,Ceyzériat,46.1834877,5.3258417
515,0087683235,03112,GARES C BOURGOGNE,Cézy,,,
516,0087592873,01159,GARES C POITOU CHARENTES,Chabanais,Chabanais,45.8726435,0.716894
517,0087597112,01083,GARES C CENTRE,Chabenet,Pont-Chrétien-Chabenet,46.6265259,1.5076773
518,0087747212,00322,GARES C ALPES,Châbons,Châbons,45.4383566,5.4281009
519,0087576223,01325,GARES C CENTRE,Chabris,Chabris,47.2549836,1.6459424
520,0087713578,00656,GARES B BOURGOGNE,Chagny,Chagny,46.907269,4.749682
521,0087116343,03113,Gares C Ile-de-France,Chailly-Boissy-Le Châtel,,,
522,0087574111,01398,GARES C CENTRE,Chaingy Fourneaux Plage,Chaingy,47.8770705,1.782422
523,0087583690,01250,GARES C POITOU CHARENTES,Chalais,Chalais,45.2708327,0.0435966
524,0087481390,01615,GARES B PAYS DE LA LOIRE,Challans,Challans,46.843962,-1.871879
525,0087725002,00507,GARES B BOURGOGNE,Chalon-sur-Saône,Chalon-sur-Saône,46.781612,4.843454
526,0087484204,01579,GARES B PAYS DE LA LOIRE,Chalonnes-sur-Loire,Chalonnes-sur-Loire,47.34306,-0.74306
527,0087174003,02848,GARES B CHAMPAGNE ARDENNE,Châlons-en-Champagne,Châlons-en-Champagne,48.955252,4.348656
528,0087734731,00419,GARES C AUVERGNE,Chamalières-sur-Loire,Chamalières-sur-Loire,45.2047385,3.9909202
529,0087545152,01471,GARES B IDF LIGNE C,Chamarande,Chamarande,48.514244,2.215854
530,0087741009,00416,GARE CHAMBERY CHALLES LES EAUX,Chambéry - Challes-les-Eaux,Chambéry,45.571302,5.919547
531,0087641407,00915,GARES C AUVERGNE,Chamblet,,,
532,0087276725,02453,GARES B PICARDIE,Chambly,Chambly,49.16362,2.24048
533,0087775221,00104,GARES C LANGUEDOC ROUSSILLON,Chamborigaud,Chamborigaud,44.3002429,3.9793332
