date,nb_objets
2020-01-12 00:00:00+00:00,97
2020-01-13 00:00:00+00:00,216
2020-01-14 00:00:00+00:00,198
2020-01-15 00:00:00+00:00,177
2020-01-16 00:00:00+00:00,177
2020-01-17 00:00:00+00:00,203
2020-01-18 00:00:00+00:00,124
2020-01-19 00:00:00+00:00,92
2020-01-20 00:00:00+00:00,210
2020-01-21 00:00:00+00:00,228
2020-01-22 00:00:00+00:00,232
2020-01-23 00:00:00+00:00,211
2020-01-24 00:00:00+00:00,242
2020-01-25 00:00:00+00:00,148
2020-01-26 00:00:00+00:00,87
2020-01-27 00:00:00+00:00,256
2020-01-28 00:00:00+00:00,242
2020-01-29 00:00:00+00:00,211
2020-01-30 00:00:00+00:00,264
2020-01-31 00:00:00+00:00,242
2020-02-01 00:00:00+00:00,200
2020-02-02 00:00:00+00:00,81
2020-02-03 00:00:00+00:00,266
2020-02-04 00:00:00+00:00,215
2020-02-05 00:00:00+00:00,298
2020-02-06 00:00:00+00:00,289
2020-02-07 00:00:00+00:00,248
2020-02-08 00:00:00+00:00,143
2020-02-09 00:00:00+00:00,101
2020-02-10 00:00:00+00:00,265
2020-02-11 00:00:00+00:00,310
2020-02-12 00:00:00+00:00,251
2020-02-13 00:00:00+00:00,290
2020-02-14 00:00:00+00:00,287
2020-02-15 00:00:00+00:00,156
2020-02-16 00:00:00+00:00,111
2020-02-17 00:00:00+00:00,303
2020-02-18 00:00:00+00:00,282
2020-02-19 00:00:00+00:00,245
2020-02-20 00:00:00+00:00,273
2020-02-21 00:00:00+00:00,251
2020-02-22 00:00:00+00:00,204
2020-02-23 00:00:00+00:00,107
2020-02-24 00:00:00+00:00,355
2020-02-25 00:00:00+00:00,279
2020-02-26 00:00:00+00:00,245
2020-02-27 00:00:00+00:00,257
2020-02-28 00:00:00+00:00,230
2020-02-29 00:00:00+00:00,159
2020-03-01 00:00:00+00:00,98
2020-03-02 00:00:00+00:00,337
2020-03-03 00:00:00+00:00,242
2020-03-04 00:00:00+00:00,241
2020-03-05 00:00:00+00:00,211
2020-03-06 00:00:00+00:00,243
2020-03-07 00:00:00+00:00,160
2020-03-08 00:00:00+00:00,80
2020-03-09 00:00:00+00:00,272
2020-03-10 00:00:00+00:00,228
2020-03-11 00:00:00+00:00,223
2020-03-12 00:00:00+00:00,231
2020-03-13 00:00:00+00:00,244
2020-03-14 00:00:00+00:00,122
2020-03-15 00:00:00+00:00,67
2020-03-16 00:00:00+00:00,150
2020-03-17 00:00:00+00:00,66
2020-03-18 00:00:00+00:00,13
2020-03-19 00:00:00+00:00,11
2020-03-20 00:00:00+00:00,1
2020-03-21 00:00:00+00:00,0
2020-03-22 00:00:00+00:00,0
2020-03-23 00:00:00+00:00,3
2020-03-24 00:00:00+00:00,6
2020-03-25 00:00:00+00:00,1
2020-03-26 00:00:00+00:00,0
2020-03-27 00:00:00+00:00,3
2020-03-28 00:00:00+00:00,1
2020-03-29 00:00:00+00:00,1
2020-03-30 00:00:00+00:00,15
2020-03-31 00:00:00+00:00,2
2020-04-01 00:00:00+00:00,0
2020-04-02 00:00:00+00:00,0
2020-04-03 00:00:00+00:00,1
2020-04-04 00:00:00+00:00,0
2020-04-05 00:00:00+00:00,1
2020-04-06 00:00:00+00:00,12
2020-04-07 00:00:00+00:00,14
2020-04-08 00:00:00+00:00,1
2020-04-09 00:00:00+00:00,1
2020-04-10 00:00:00+00:00,0
2020-04-11 00:00:00+00:00,2
2020-04-12 00:00:00+00:00,0
2020-04-13 00:00:00+00:00,1
2020-04-14 00:00:00+00:00,0
2020-04-15 00:00:00+00:00,0
2020-04-16 00:00:00+00:00,1
2020-04-17 00:00:00+00:00,2
2020-04-18 00:00:00+00:00,2
2020-04-19 00:00:00+00:00,0
2020-04-20 00:00:00+00:00,7
2020-04-21 00:00:00+00:00,1
2020-04-22 00:00:00+00:00,0
2020-04-23 00:00:00+00:00,2
2020-04-24 00:00:00+00:00,0
2020-04-25 00:00:00+00:00,1
2020-04-26 00:00:00+00:00,0
2020-04-27 00:00:00+00:00,6
2020-04-28 00:00:00+00:00,1
2020-04-29 00:00:00+00:00,1
2020-04-30 00:00:00+00:00,1
2020-05-01 00:00:00+00:00,0
2020-05-02 00:00:00+00:00,0
2020-05-03 00:00:00+00:00,0
2020-05-04 00:00:00+00:00,6
2020-05-05 00:00:00+00:00,1
2020-05-06 00:00:00+00:00,2
2020-05-07 00:00:00+00:00,1
2020-05-08 00:00:00+00:00,0
2020-05-09 00:00:00+00:00,0
2020-05-10 00:00:00+00:00,2
2020-05-11 00:00:00+00:00,63
2020-05-12 00:00:00+00:00,61
2020-05-13 00:00:00+00:00,42
2020-05-14 00:00:00+00:00,36
2020-05-15 00:00:00+00:00,46
2020-05-16 00:00:00+00:00,22
2020-05-17 00:00:00+00:00,31
2020-05-18 00:00:00+00:00,47
2020-05-19 00:00:00+00:00,46
2020-05-20 00:00:00+00:00,89
2020-05-21 00:00:00+00:00,37
2020-05-22 00:00:00+00:00,62
2020-05-23 00:00:00+00:00,17
2020-05-24 00:00:00+00:00,17
2020-05-25 00:00:00+00:00,65
2020-05-26 00:00:00+00:00,76
2020-05-27 00:00:00+00:00,85
2020-05-28 00:00:00+00:00,102
2020-05-29 00:00:00+00:00,66
2020-05-30 00:00:00+00:00,41
2020-05-31 00:00:00+00:00,46
2020-06-01 00:00:00+00:00,26
2020-06-02 00:00:00+00:00,140
2020-06-03 00:00:00+00:00,70
2020-06-04 00:00:00+00:00,68
2020-06-05 00:00:00+00:00,103
2020-06-06 00:00:00+00:00,35
2020-06-07 00:00:00+00:00,53
2020-06-08 00:00:00+00:00,137
2020-06-09 00:00:00+00:00,108
2020-06-10 00:00:00+00:00,129
2020-06-11 00:00:00+00:00,76
2020-06-12 00:00:00+00:00,127
2020-06-13 00:00:00+00:00,57
2020-06-14 00:00:00+00:00,61
2020-06-15 00:00:00+00:00,140
2020-06-16 00:00:00+00:00,136
2020-06-17 00:00:00+00:00,134
2020-06-18 00:00:00+00:00,151
2020-06-19 00:00:00+00:00,164
2020-06-20 00:00:00+00:00,69
2020-06-21 00:00:00+00:00,38
2020-06-22 00:00:00+00:00,239
2020-06-23 00:00:00+00:00,157
2020-06-24 00:00:00+00:00,149
2020-06-25 00:00:00+00:00,153
2020-06-26 00:00:00+00:00,174
2020-06-27 00:00:00+00:00,80
2020-06-28 00:00:00+00:00,50
2020-06-29 00:00:00+00:00,262
2020-06-30 00:00:00+00:00,200
2020-07-01 00:00:00+00:00,155
2020-07-02 00:00:00+00:00,149
2020-07-03 00:00:00+00:00,167
2020-07-04 00:00:00+00:00,147
2020-07-05 00:00:00+00:00,124
2020-07-06 00:00:00+00:00,245
2020-07-07 00:00:00+00:00,196
2020-07-08 00:00:00+00:00,217
2020-07-09 00:00:00+00:00,166
2020-07-10 00:00:00+00:00,220
2020-07-11 00:00:00+00:00,168
2020-07-12 00:00:00+00:00,103
2020-07-13 00:00:00+00:00,263
2020-07-14 00:00:00+00:00,109
2020-07-15 00:00:00+00:00,229
2020-07-16 00:00:00+00:00,223
2020-07-17 00:00:00+00:00,230
2020-07-18 00:00:00+00:00,159
2020-07-19 00:00:00+00:00,104
2020-07-20 00:00:00+00:00,278
2020-07-21 00:00:00+00:00,199
2020-07-22 00:00:00+00:00,196
2020-07-23 00:00:00+00:00,193
2020-07-24 00:00:00+00:00,201
2020-07-25 00:00:00+00:00,167
2020-07-26 00:00:00+00:00,92
2020-07-27 00:00:00+00:00,276
2020-07-28 00:00:00+00:00,211
2020-07-29 00:00:00+00:00,169
2020-07-30 00:00:00+00:00,213
2020-07-31 00:00:00+00:00,144
2020-08-01 00:00:00+00:00,152
2020-08-02 00:00:00+00:00,118
2020-08-03 00:00:00+00:00,228
2020-08-04 00:00:00+00:00,204
2020-08-05 00:00:00+00:00,190
2020-08-06 00:00:00+00:00,197
2020-08-07 00:00:00+00:00,188
2020-08-08 00:00:00+00:00,123
2020-08-09 00:00:00+00:00,109
2020-08-10 00:00:00+00:00,223
2020-08-11 00:00:00+00:00,166
2020-08-12 00:00:00+00:00,180
2020-08-13 00:00:00+00:00,168
2020-08-14 00:00:00+00:00,157
2020-08-15 00:00:00+00:00,124
2020-08-16 00:00:00+00:00,129
2020-08-17 00:00:00+00:00,243
2020-08-18 00:00:00+00:00,218
2020-08-19 00:00:00+00:00,159
2020-08-20 00:00:00+00:00,201
2020-08-21 00:00:00+00:00,200
2020-08-22 00:00:00+00:00,105
2020-08-23 00:00:00+00:00,122
2020-08-24 00:00:00+00:00,294
2020-08-25 00:00:00+00:00,253
2020-08-26 00:00:00+00:00,196
2020-08-27 00:00:00+00:00,215
2020-08-28 00:00:00+00:00,182
2020-08-29 00:00:00+00:00,117
2020-08-30 00:00:00+00:00,111
2020-08-31 00:00:00+00:00,271
2020-09-01 00:00:00+00:00,189
2020-09-02 00:00:00+00:00,207
2020-09-03 00:00:00+00:00,181
2020-09-04 00:00:00+00:00,196
2020-09-05 00:00:00+00:00,147
2020-09-06 00:00:00+00:00,107
2020-09-07 00:00:00+00:00,286
2020-09-08 00:00:00+00:00,208
2020-09-09 00:00:00+00:00,177
2020-09-10 00:00:00+00:00,196
2020-09-11 00:00:00+00:00,173
2020-09-12 00:00:00+00:00,103
2020-09-13 00:00:00+00:00,83
2020-09-14 00:00:00+00:00,263
2020-09-15 00:00:00+00:00,228
2020-09-16 00:00:00+00:00,182
2020-09-17 00:00:00+00:00,169
2020-09-18 00:00:00+00:00,180
2020-09-19 00:00:00+00:00,117
2020-09-20 00:00:00+00:00,85
2020-09-21 00:00:00+00:00,250
2020-09-22 00:00:00+00:00,212
2020-09-23 00:00:00+00:00,164
2020-09-24 00:00:00+00:00,165
2020-09-25 00:00:00+00:00,168
2020-09-26 00:00:00+00:00,125
2020-09-27 00:00:00+00:00,76
2020-09-28 00:00:00+00:00,240
2020-09-29 00:00:00+00:00,163
2020-09-30 00:00:00+00:00,190
2020-10-01 00:00:00+00:00,185
2020-10-02 00:00:00+00:00,206
2020-10-03 00:00:00+00:00,99
2020-10-04 00:00:00+00:00,104
2020-10-05 00:00:00+00:00,253
2020-10-06 00:00:00+00:00,177
2020-10-07 00:00:00+00:00,138
2020-10-08 00:00:00+00:00,173
2020-10-09 00:00:00+00:00,179
2020-10-10 00:00:00+00:00,87
2020-10-11 00:00:00+00:00,75
2020-10-12 00:00:00+00:00,224
2020-10-13 00:00:00+00:00,199
2020-10-14 00:00:00+00:00,187
2020-10-15 00:00:00+00:00,206
2020-10-16 00:00:00+00:00,208
2020-10-17 00:00:00+00:00,124
2020-10-18 00:00:00+00:00,103
2020-10-19 00:00:00+00:00,231
2020-10-20 00:00:00+00:00,208
2020-10-21 00:00:00+00:00,180
2020-10-22 00:00:00+00:00,153
2020-10-23 00:00:00+00:00,206
2020-10-24 00:00:00+00:00,121
2020-10-25 00:00:00+00:00,99
2020-10-26 00:00:00+00:00,210
2020-10-27 00:00:00+00:00,190
2020-10-28 00:00:00+00:00,180
2020-10-29 00:00:00+00:00,175
2020-10-30 00:00:00+00:00,142
2020-10-31 00:00:00+00:00,114
2020-11-01 00:00:00+00:00,61
2020-11-02 00:00:00+00:00,203
2020-11-03 00:00:00+00:00,92
2020-11-04 00:00:00+00:00,108
2020-11-05 00:00:00+00:00,89
2020-11-06 00:00:00+00:00,85
2020-11-07 00:00:00+00:00,35
2020-11-08 00:00:00+00:00,31
2020-11-09 00:00:00+00:00,73
2020-11-10 00:00:00+00:00,74
2020-11-11 00:00:00+00:00,21
2020-11-12 00:00:00+00:00,72
2020-11-13 00:00:00+00:00,58
2020-11-14 00:00:00+00:00,30
2020-11-15 00:00:00+00:00,15
2020-11-16 00:00:00+00:00,118
2020-11-17 00:00:00+00:00,76
2020-11-18 00:00:00+00:00,76
2020-11-19 00:00:00+00:00,91
2020-11-20 00:00:00+00:00,88
2020-11-21 00:00:00+00:00,27
2020-11-22 00:00:00+00:00,25
2020-11-23 00:00:00+00:00,91
2020-11-24 00:00:00+00:00,87
2020-11-25 00:00:00+00:00,75
2020-11-26 00:00:00+00:00,97
2020-11-27 00:00:00+00:00,58
2020-11-28 00:00:00+00:00,40
2020-11-29 00:00:00+00:00,20
2020-11-30 00:00:00+00:00,97
2020-12-01 00:00:00+00:00,99
2020-12-02 00:00:00+00:00,101
2020-12-03 00:00:00+00:00,99
2020-12-04 00:00:00+00:00,101
2020-12-05 00:00:00+00:00,56
2020-12-06 00:00:00+00:00,19
2020-12-07 00:00:00+00:00,108
2020-12-08 00:00:00+00:00,90
2020-12-09 00:00:00+00:00,123
2020-12-10 00:00:00+00:00,109
2020-12-11 00:00:00+00:00,110
2020-12-12 00:00:00+00:00,48
2020-12-13 00:00:00+00:00,42
2020-12-14 00:00:00+00:00,123
2020-12-15 00:00:00+00:00,141
2020-12-16 00:00:00+00:00,170
2020-12-17 00:00:00+00:00,180
2020-12-18 00:00:00+00:00,162
2020-12-19 00:00:00+00:00,94
2020-12-20 00:00:00+00:00,102
2020-12-21 00:00:00+00:00,211
2020-12-22 00:00:00+00:00,183
2020-12-23 00:00:00+00:00,175
2020-12-24 00:00:00+00:00,156
2020-12-25 00:00:00+00:00,57
2020-12-26 00:00:00+00:00,106
2020-12-27 00:00:00+00:00,80
2020-12-28 00:00:00+00:00,209
2020-12-29 00:00:00+00:00,193
2020-12-30 00:00:00+00:00,151
2020-12-31 00:00:00+00:00,143
2021-01-01 00:00:00+00:00,42
2021-01-02 00:00:00+00:00,105
2021-01-03 00:00:00+00:00,81
2021-01-04 00:00:00+00:00,221
2021-01-05 00:00:00+00:00,177
2021-01-06 00:00:00+00:00,121
2021-01-07 00:00:00+00:00,131
2021-01-08 00:00:00+00:00,140
2021-01-09 00:00:00+00:00,78
2021-01-10 00:00:00+00:00,71
2021-01-11 00:00:00+00:00,191
2021-01-12 00:00:00+00:00,128
2021-01-13 00:00:00+00:00,155
2021-01-14 00:00:00+00:00,120
2021-01-15 00:00:00+00:00,154
2021-01-16 00:00:00+00:00,64
2021-01-17 00:00:00+00:00,71
2021-01-18 00:00:00+00:00,159
2021-01-19 00:00:00+00:00,164
2021-01-20 00:00:00+00:00,128
2021-01-21 00:00:00+00:00,119
2021-01-22 00:00:00+00:00,158
2021-01-23 00:00:00+00:00,65
2021-01-24 00:00:00+00:00,63
2021-01-25 00:00:00+00:00,172
2021-01-26 00:00:00+00:00,135
2021-01-27 00:00:00+00:00,147
2021-01-28 00:00:00+00:00,153
2021-01-29 00:00:00+00:00,129
2021-01-30 00:00:00+00:00,92
2021-01-31 00:00:00+00:00,65
2021-02-01 00:00:00+00:00,202
2021-02-02 00:00:00+00:00,142
2021-02-03 00:00:00+00:00,124
2021-02-04 00:00:00+00:00,117
2021-02-05 00:00:00+00:00,135
2021-02-06 00:00:00+00:00,89
2021-02-07 00:00:00+00:00,95
2021-02-08 00:00:00+00:00,191
2021-02-09 00:00:00+00:00,141
2021-02-10 00:00:00+00:00,108
2021-02-11 00:00:00+00:00,138
2021-02-12 00:00:00+00:00,122
2021-02-13 00:00:00+00:00,81
2021-02-14 00:00:00+00:00,70
2021-02-15 00:00:00+00:00,205
2021-02-16 00:00:00+00:00,157
2021-02-17 00:00:00+00:00,149
2021-02-18 00:00:00+00:00,121
2021-02-19 00:00:00+00:00,145
2021-02-20 00:00:00+00:00,82
2021-02-21 00:00:00+00:00,115
2021-02-22 00:00:00+00:00,205
2021-02-23 00:00:00+00:00,133
2021-02-24 00:00:00+00:00,197
2021-02-25 00:00:00+00:00,152
2021-02-26 00:00:00+00:00,171
2021-02-27 00:00:00+00:00,111
2021-02-28 00:00:00+00:00,73
2021-03-01 00:00:00+00:00,233
2021-03-02 00:00:00+00:00,156
2021-03-03 00:00:00+00:00,162
2021-03-04 00:00:00+00:00,136
2021-03-05 00:00:00+00:00,170
2021-03-06 00:00:00+00:00,86
2021-03-07 00:00:00+00:00,102
2021-03-08 00:00:00+00:00,192
2021-03-09 00:00:00+00:00,175
2021-03-10 00:00:00+00:00,168
2021-03-11 00:00:00+00:00,167
2021-03-12 00:00:00+00:00,134
2021-03-13 00:00:00+00:00,80
2021-03-14 00:00:00+00:00,77
2021-03-15 00:00:00+00:00,193
2021-03-16 00:00:00+00:00,138
2021-03-17 00:00:00+00:00,124
2021-03-18 00:00:00+00:00,154
2021-03-19 00:00:00+00:00,157
2021-03-20 00:00:00+00:00,81
2021-03-21 00:00:00+00:00,59
2021-03-22 00:00:00+00:00,164
2021-03-23 00:00:00+00:00,144
2021-03-24 00:00:00+00:00,148
2021-03-25 00:00:00+00:00,107
2021-03-26 00:00:00+00:00,132
2021-03-27 00:00:00+00:00,68
2021-03-28 00:00:00+00:00,52
2021-03-29 00:00:00+00:00,182
2021-03-30 00:00:00+00:00,132
2021-03-31 00:00:00+00:00,105
2021-04-01 00:00:00+00:00,188
2021-04-02 00:00:00+00:00,181
2021-04-03 00:00:00+00:00,92
2021-04-04 00:00:00+00:00,49
2021-04-05 00:00:00+00:00,93
2021-04-06 00:00:00+00:00,215
2021-04-07 00:00:00+00:00,123
2021-04-08 00:00:00+00:00,107
2021-04-09 00:00:00+00:00,104
2021-04-10 00:00:00+00:00,66
2021-04-11 00:00:00+00:00,38
2021-04-12 00:00:00+00:00,130
2021-04-13 00:00:00+00:00,97
2021-04-14 00:00:00+00:00,95
2021-04-15 00:00:00+00:00,92
2021-04-16 00:00:00+00:00,102
2021-04-17 00:00:00+00:00,62
2021-04-18 00:00:00+00:00,46
2021-04-19 00:00:00+00:00,148
2021-04-20 00:00:00+00:00,89
2021-04-21 00:00:00+00:00,103
2021-04-22 00:00:00+00:00,99
2021-04-23 00:00:00+00:00,125
2021-04-24 00:00:00+00:00,65
2021-04-25 00:00:00+00:00,50
2021-04-26 00:00:00+00:00,160
2021-04-27 00:00:00+00:00,95
2021-04-28 00:00:00+00:00,90
2021-04-29 00:00:00+00:00,117
2021-04-30 00:00:00+00:00,123
2021-05-01 00:00:00+00:00,61
2021-05-02 00:00:00+00:00,39
2021-05-03 00:00:00+00:00,160
2021-05-04 00:00:00+00:00,148
2021-05-05 00:00:00+00:00,143
2021-05-06 00:00:00+00:00,136
2021-05-07 00:00:00+00:00,192
2021-05-08 00:00:00+00:00,62
2021-05-09 00:00:00+00:00,85
2021-05-10 00:00:00+00:00,199
2021-05-11 00:00:00+00:00,139
2021-05-12 00:00:00+00:00,168
2021-05-13 00:00:00+00:00,98
2021-05-14 00:00:00+00:00,150
2021-05-15 00:00:00+00:00,72
2021-05-16 00:00:00+00:00,90
2021-05-17 00:00:00+00:00,224
2021-05-18 00:00:00+00:00,163
2021-05-19 00:00:00+00:00,149
2021-05-20 00:00:00+00:00,180
2021-05-21 00:00:00+00:00,172
2021-05-22 00:00:00+00:00,95
2021-05-23 00:00:00+00:00,73
2021-05-24 00:00:00+00:00,107
2021-05-25 00:00:00+00:00,247
2021-05-26 00:00:00+00:00,160
2021-05-27 00:00:00+00:00,165
2021-05-28 00:00:00+00:00,186
2021-05-29 00:00:00+00:00,101
2021-05-30 00:00:00+00:00,125
2021-05-31 00:00:00+00:00,217
2021-06-01 00:00:00+00:00,164
2021-06-02 00:00:00+00:00,205
2021-06-03 00:00:00+00:00,194
2021-06-04 00:00:00+00:00,225
2021-06-05 00:00:00+00:00,92
2021-06-06 00:00:00+00:00,97
2021-06-07 00:00:00+00:00,205
2021-06-08 00:00:00+00:00,192
2021-06-09 00:00:00+00:00,179
2021-06-10 00:00:00+00:00,200
2021-06-11 00:00:00+00:00,213
2021-06-12 00:00:00+00:00,116
2021-06-13 00:00:00+00:00,102
2021-06-14 00:00:00+00:00,242
2021-06-15 00:00:00+00:00,225
2021-06-16 00:00:00+00:00,182
2021-06-17 00:00:00+00:00,180
2021-06-18 00:00:00+00:00,194
2021-06-19 00:00:00+00:00,140
2021-06-20 00:00:00+00:00,81
2021-06-21 00:00:00+00:00,261
2021-06-22 00:00:00+00:00,190
2021-06-23 00:00:00+00:00,203
2021-06-24 00:00:00+00:00,197
2021-06-25 00:00:00+00:00,190
2021-06-26 00:00:00+00:00,143
2021-06-27 00:00:00+00:00,134
2021-06-28 00:00:00+00:00,269
2021-06-29 00:00:00+00:00,184
2021-06-30 00:00:00+00:00,217
2021-07-01 00:00:00+00:00,207
2021-07-02 00:00:00+00:00,225
2021-07-03 00:00:00+00:00,138
2021-07-04 00:00:00+00:00,124
2021-07-05 00:00:00+00:00,256
2021-07-06 00:00:00+00:00,302
2021-07-07 00:00:00+00:00,247
2021-07-08 00:00:00+00:00,252
2021-07-09 00:00:00+00:00,279
2021-07-10 00:00:00+00:00,147
2021-07-11 00:00:00+00:00,121
2021-07-12 00:00:00+00:00,354
2021-07-13 00:00:00+00:00,213
2021-07-14 00:00:00+00:00,125
2021-07-15 00:00:00+00:00,266
2021-07-16 00:00:00+00:00,242
2021-07-17 00:00:00+00:00,188
2021-07-18 00:00:00+00:00,123
2021-07-19 00:00:00+00:00,299
2021-07-20 00:00:00+00:00,331
2021-07-21 00:00:00+00:00,208
2021-07-22 00:00:00+00:00,246
2021-07-23 00:00:00+00:00,201
2021-07-24 00:00:00+00:00,162
2021-07-25 00:00:00+00:00,129
2021-07-26 00:00:00+00:00,250
2021-07-27 00:00:00+00:00,239
2021-07-28 00:00:00+00:00,209
2021-07-29 00:00:00+00:00,190
2021-07-30 00:00:00+00:00,199
2021-07-31 00:00:00+00:00,201
2021-08-01 00:00:00+00:00,136
2021-08-02 00:00:00+00:00,319
2021-08-03 00:00:00+00:00,206
2021-08-04 00:00:00+00:00,199
2021-08-05 00:00:00+00:00,214
2021-08-06 00:00:00+00:00,176
2021-08-07 00:00:00+00:00,174
2021-08-08 00:00:00+00:00,134
2021-08-09 00:00:00+00:00,337
2021-08-10 00:00:00+00:00,259
2021-08-11 00:00:00+00:00,247
2021-08-12 00:00:00+00:00,224
2021-08-13 00:00:00+00:00,177
2021-08-14 00:00:00+00:00,174
2021-08-15 00:00:00+00:00,137
2021-08-16 00:00:00+00:00,242
2021-08-17 00:00:00+00:00,246
2021-08-18 00:00:00+00:00,181
2021-08-19 00:00:00+00:00,211
2021-08-20 00:00:00+00:00,242
2021-08-21 00:00:00+00:00,172
2021-08-22 00:00:00+00:00,145
2021-08-23 00:00:00+00:00,274
2021-08-24 00:00:00+00:00,225
2021-08-25 00:00:00+00:00,243
2021-08-26 00:00:00+00:00,231
2021-08-27 00:00:00+00:00,256
2021-08-28 00:00:00+00:00,153
2021-08-29 00:00:00+00:00,135
2021-08-30 00:00:00+00:00,241
2021-08-31 00:00:00+00:00,289
2021-09-01 00:00:00+00:00,202
2021-09-02 00:00:00+00:00,270
2021-09-03 00:00:00+00:00,212
2021-09-04 00:00:00+00:00,148
2021-09-05 00:00:00+00:00,120
2021-09-06 00:00:00+00:00,271
2021-09-07 00:00:00+00:00,215
2021-09-08 00:00:00+00:00,216
2021-09-09 00:00:00+00:00,235
2021-09-10 00:00:00+00:00,261
2021-09-11 00:00:00+00:00,132
2021-09-12 00:00:00+00:00,106
2021-09-13 00:00:00+00:00,282
2021-09-14 00:00:00+00:00,255
2021-09-15 00:00:00+00:00,252
2021-09-16 00:00:00+00:00,220
2021-09-17 00:00:00+00:00,242
2021-09-18 00:00:00+00:00,133
2021-09-19 00:00:00+00:00,119
2021-09-20 00:00:00+00:00,297
2021-09-21 00:00:00+00:00,118
2021-09-22 00:00:00+00:00,223
2021-09-23 00:00:00+00:00,207
2021-09-24 00:00:00+00:00,214
2021-09-25 00:00:00+00:00,152
2021-09-26 00:00:00+00:00,103
2021-09-27 00:00:00+00:00,303
2021-09-28 00:00:00+00:00,219
2021-09-29 00:00:00+00:00,216
2021-09-30 00:00:00+00:00,206
2021-10-01 00:00:00+00:00,277
2021-10-02 00:00:00+00:00,168
2021-10-03 00:00:00+00:00,83
2021-10-04 00:00:00+00:00,281
2021-10-05 00:00:00+00:00,212
2021-10-06 00:00:00+00:00,221
2021-10-07 00:00:00+00:00,187
2021-10-08 00:00:00+00:00,251
2021-10-09 00:00:00+00:00,147
2021-10-10 00:00:00+00:00,122
2021-10-11 00:00:00+00:00,307
2021-10-12 00:00:00+00:00,233
2021-10-13 00:00:00+00:00,246
2021-10-14 00:00:00+00:00,261
2021-10-15 00:00:00+00:00,266
2021-10-16 00:00:00+00:00,140
2021-10-17 00:00:00+00:00,113
2021-10-18 00:00:00+00:00,264
2021-10-19 00:00:00+00:00,212
2021-10-20 00:00:00+00:00,174
2021-10-21 00:00:00+00:00,211
2021-10-22 00:00:00+00:00,257
2021-10-23 00:00:00+00:00,155
2021-10-24 00:00:00+00:00,89
2021-10-25 00:00:00+00:00,248
2021-10-26 00:00:00+00:00,201
2021-10-27 00:00:00+00:00,194
2021-10-28 00:00:00+00:00,223
2021-10-29 00:00:00+00:00,233
2021-10-30 00:00:00+00:00,179
2021-10-31 00:00:00+00:00,88
2021-11-01 00:00:00+00:00,135
2021-11-02 00:00:00+00:00,308
2021-11-03 00:00:00+00:00,228
2021-11-04 00:00:00+00:00,207
2021-11-05 00:00:00+00:00,239
2021-11-06 00:00:00+00:00,156
2021-11-07 00:00:00+00:00,117
2021-11-08 00:00:00+00:00,273
2021-11-09 00:00:00+00:00,237
2021-11-10 00:00:00+00:00,228
2021-11-11 00:00:00+00:00,125
2021-11-12 00:00:00+00:00,238
2021-11-13 00:00:00+00:00,142
2021-11-14 00:00:00+00:00,76
2021-11-15 00:00:00+00:00,247
2021-11-16 00:00:00+00:00,241
2021-11-17 00:00:00+00:00,194
2021-11-18 00:00:00+00:00,214
2021-11-19 00:00:00+00:00,240
2021-11-20 00:00:00+00:00,110
2021-11-21 00:00:00+00:00,89
2021-11-22 00:00:00+00:00,259
2021-11-23 00:00:00+00:00,170
2021-11-24 00:00:00+00:00,169
2021-11-25 00:00:00+00:00,218
2021-11-26 00:00:00+00:00,179
2021-11-27 00:00:00+00:00,132
2021-11-28 00:00:00+00:00,90
2021-11-29 00:00:00+00:00,202
2021-11-30 00:00:00+00:00,184
2021-12-01 00:00:00+00:00,224
2021-12-02 00:00:00+00:00,238
2021-12-03 00:00:00+00:00,215
2021-12-04 00:00:00+00:00,140
2021-12-05 00:00:00+00:00,74
2021-12-06 00:00:00+00:00,216
2021-12-07 00:00:00+00:00,213
2021-12-08 00:00:00+00:00,216
2021-12-09 00:00:00+00:00,232
2021-12-10 00:00:00+00:00,209
2021-12-11 00:00:00+00:00,149
2021-12-12 00:00:00+00:00,123
2021-12-13 00:00:00+00:00,276
2021-12-14 00:00:00+00:00,235
2021-12-15 00:00:00+00:00,220
2021-12-16 00:00:00+00:00,193
2021-12-17 00:00:00+00:00,225
2021-12-18 00:00:00+00:00,190
2021-12-19 00:00:00+00:00,123
2021-12-20 00:00:00+00:00,251
2021-12-21 00:00:00+00:00,260
2021-12-22 00:00:00+00:00,226
2021-12-23 00:00:00+00:00,211
2021-12-24 00:00:00+00:00,183
2021-12-25 00:00:00+00:00,65
2021-12-26 00:00:00+00:00,104
2021-12-27 00:00:00+00:00,251
2021-12-28 00:00:00+00:00,211
2021-12-29 00:00:00+00:00,179
2021-12-30 00:00:00+00:00,218
2021-12-31 00:00:00+00:00,174
